,ACYC,AFREQ,C0res%,C10res%,C1res%,C2res%,C3res%,C3res%,C6res%,C6res%,C7res%,C7res%,C8res%,C9res%,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
eyes-1-pyramid-13-selectivity-1,5.45e+05,1.01,99,0,0.964,0,0,0,0,0,0,0,0,0,0.944,0.999,5.14e+05,1.89,47.2,0.944,0.934,288,0.00056,0.544,107,0.000209,1.89,47.2,103,6.81e+04,146,2.18291604929
eyes-1-pyramid-13-selectivity-1,5.44e+05,0.95,97.4,0,2.62,0,0,0,0,0,0,0,0,0,1.01,0.925,5.94e+05,2.02,50.6,1.09,0.957,156,0.000263,0.485,71.7,0.000121,2.19,54.7,57.8,7.34e+04,120,2.34525233754
eyes-1-pyramid-13-selectivity-1,5.02e+05,1.01,99.2,0,0.846,0,0,0,0,0,0,0,0,0,0.896,1,4.49e+05,1.79,44.8,0.893,0.932,302,0.000673,0.555,106,0.000236,1.79,44.7,112,6.26e+04,139,2.03122706254
eyes-1-pyramid-13-selectivity-1,7.84e+05,1.01,100,0,0.0063,0,0,0,0,0,0,0,0,0,1.2,1.01,9.3e+05,2.4,59.9,1.19,0.931,269,0.000289,0.706,68,7.32e-05,2.37,59.3,72.7,9.7e+04,110,3.09439853105
eyes-1-pyramid-13-selectivity-1,5.82e+05,1.01,97,0,3.02,0,0,0,0,0,0,0,0,0,1.21,0.981,7.16e+05,2.41,60.4,1.23,0.976,79,0.00011,0.442,43,6e-05,2.46,61.5,35.7,7.42e+04,67.1,2.37920498844
eyes-1-pyramid-13-selectivity-1,5.59e+05,1.01,100,0,0.0178,0,0,0,0,0,0,0,0,0,1.14,1.01,6.28e+05,2.27,56.8,1.12,0.95,176,0.000281,0.629,61.1,9.73e-05,2.25,56.2,47.7,6.92e+04,96.1,2.21080229582
eyes-1-pyramid-13-selectivity-1,4.84e+05,1.05,100,0,0.0191,0,0,0,0,0,0,0,0,0,1.25,1.04,5.78e+05,2.5,62.4,1.2,0.984,51.3,8.87e-05,0.547,21,3.64e-05,2.39,59.8,26.7,5.79e+04,47.2,1.85076445124
eyes-1-pyramid-13-selectivity-1,3.8e+05,1.01,89.8,0,9.45,0,0,0,0,0,0,0,0,0,0.742,0.903,3.12e+05,1.48,37.1,0.822,0.952,183,0.000587,0.458,85.4,0.000274,1.64,41.1,64.6,5.26e+04,138,1.69305250286
eyes-1-pyramid-13-selectivity-1,5.83e+05,1.01,97.2,0,2.81,0,0,0,0,0,0,0,0,0,1.09,0.978,6.51e+05,2.18,54.6,1.12,0.944,197,0.000303,0.61,69,0.000106,2.23,55.8,56.7,7.45e+04,128,2.38688156044
eyes-1-pyramid-13-selectivity-1,4.8e+05,1.01,100,0,0.000267,0,0,0,0,0,0,0,0,0,1.1,1.01,5.24e+05,2.2,55.1,1.09,0.952,187,0.000356,0.673,48.6,9.28e-05,2.19,54.6,57.1,5.95e+04,71.5,1.90136456735
eyes-1-pyramid-13-selectivity-1,5.11e+05,0.961,97.2,0,2.53,0,0,0,0,0,0,0,0,0,1.05,0.934,5.76e+05,2.11,52.7,1.13,0.957,164,0.000284,0.583,58.9,0.000102,2.26,56.4,61.2,6.84e+04,85.9,2.21182535324
eyes-1-pyramid-13-selectivity-1,5.57e+05,1.01,95.1,0,4.6,0,0,0,0,0,0,0,0,0,1.01,0.957,5.9e+05,2.03,50.7,1.06,0.931,295,0.000501,0.603,92.1,0.000156,2.12,53,95.6,7.27e+04,119,2.33618505972
eyes-1-pyramid-13-selectivity-1,2.83e+05,1,79.7,0,16,0,0,0,0,0,0,0,0,0,0.736,0.799,2.61e+05,1.47,36.8,0.921,0.934,231,0.000885,0.757,53.4,0.000205,1.84,46,41,4.43e+04,84.4,1.42353222053
eyes-1-pyramid-13-selectivity-1,5.16e+05,1.02,99.4,0,0.597,0,0,0,0,0,0,0,0,0,1.12,1.02,5.69e+05,2.25,56.2,1.1,0.955,175,0.000308,0.652,50.1,8.8e-05,2.21,55.2,59.8,6.33e+04,81.7,2.02251578084
eyes-1-pyramid-13-selectivity-1,5.56e+05,0.962,100,0,0.002,0,0,0,0,0,0,0,0,0,1.01,0.962,5.82e+05,2.01,50.3,1.05,0.934,254,0.000436,0.613,89.9,0.000154,2.09,52.3,71,7.23e+04,123,2.29777854686
eyes-1-pyramid-13-selectivity-1,2.35e+05,1.01,70.3,0,20.4,0,0,0,0,0,0,0,0,0,0.732,0.71,2.42e+05,1.46,36.6,1.03,0.973,92.4,0.000382,0.719,23.9,9.87e-05,2.06,51.5,27.1,4.13e+04,48.3,1.34235649292
eyes-1-pyramid-13-selectivity-1,5.09e+05,1.02,91.6,0,8.13,0,0,0,0,0,0,0,0,0,0.9,0.937,4.89e+05,1.8,45,0.961,0.923,323,0.00066,0.616,105,0.000215,1.92,48.1,97.1,6.79e+04,149,2.18368101507
eyes-1-pyramid-13-selectivity-1,4.65e+05,1.02,100,0,0.023,0,0,0,0,0,0,0,0,0,1.21,1.02,5.55e+05,2.42,60.6,1.19,0.983,57.3,0.000103,0.64,19.9,3.59e-05,2.39,59.6,22.8,5.72e+04,42.8,1.82938166454
eyes-1-pyramid-13-selectivity-1,5.05e+05,1.01,93.7,0,6.03,0,0,0,0,0,0,0,0,0,0.873,0.944,4.67e+05,1.75,43.6,0.924,0.928,272,0.000581,0.551,113,0.000241,1.85,46.2,77,6.69e+04,173,2.15331308644
eyes-1-pyramid-13-selectivity-1,5.51e+05,1.05,97.3,0,2.27,0,0,0,0,0,0,0,0,0,0.791,1.02,4.29e+05,1.58,39.6,0.778,0.92,386,0.0009,0.548,135,0.000315,1.56,38.9,132,6.77e+04,169,2.18935586487
eyes-1-pyramid-13-selectivity-1,5.29e+05,1.01,98,0,2.02,0,0,0,0,0,0,0,0,0,1.14,0.989,6.12e+05,2.29,57.2,1.16,0.96,149,0.000243,0.63,48.5,7.93e-05,2.31,57.9,55.6,6.68e+04,83.1,2.15197890051
eyes-1-pyramid-13-selectivity-1,3.81e+05,1,85,0,11.5,0,0,0,0,0,0,0,0,0,0.781,0.853,3.48e+05,1.56,39,0.915,0.945,229,0.000657,0.578,70.8,0.000203,1.83,45.7,78.9,5.58e+04,96.4,1.79304282957
eyes-1-pyramid-13-selectivity-1,5.14e+05,1.01,99.4,0,0.628,0,0,0,0,0,0,0,0,0,0.998,1,5.12e+05,2,49.9,0.997,0.946,210,0.00041,0.463,99.2,0.000194,1.99,49.8,75.3,6.42e+04,133,2.06180796189
eyes-1-pyramid-13-selectivity-0,5.76e+05,1.01,100,0,0.00101,0,0,0,0,0,0,0,0,0,1.08,1.01,6.13e+05,2.15,53.8,1.06,0.845,259,0.000423,0.445,112,0.000183,2.13,53.2,93,7.12e+04,159,5.91934863203
eyes-1-pyramid-13-selectivity-0,1.42e+05,1.03,88.5,0,10.9,0,0,0,0,0,0,0,0,0,0.879,0.912,1.36e+05,1.76,43.9,0.964,0.92,68.3,0.0005,0.379,38.8,0.000285,1.93,48.2,21.7,1.94e+04,49.7,1.63166452817
eyes-1-pyramid-13-selectivity-0,1.63e+05,0.987,100,0,0.0172,0,0,0,0,0,0,0,0,0,1.22,0.987,2e+05,2.43,60.8,1.23,0.961,26.8,0.000134,0.683,8.22,4.1e-05,2.46,61.6,7.81,2.06e+04,15.5,1.72582183085
eyes-1-pyramid-13-selectivity-0,1.67e+05,1,100,0,0.0296,0,0,0,0,0,0,0,0,0,1.12,0.999,1.87e+05,2.24,56.1,1.12,0.931,55.7,0.000298,0.411,31,0.000166,2.24,56.1,16.6,2.08e+04,30.9,1.73618058457
eyes-1-pyramid-13-selectivity-0,1.07e+05,0.975,80.1,0,18.6,0,0,0,0,0,0,0,0,0,0.664,0.781,9.09e+04,1.33,33.2,0.85,0.937,51.1,0.000563,0.443,23.7,0.000261,1.7,42.5,17.4,1.71e+04,45.1,1.53253250637
eyes-1-pyramid-13-selectivity-0,1.76e+05,1.05,100,0,0.012,0,0,0,0,0,0,0,0,0,1.27,1.04,2.15e+05,2.55,63.7,1.22,0.967,23.5,0.000109,0.561,9.72,4.52e-05,2.44,61,10.1,2.11e+04,20.2,1.76562351731
eyes-1-pyramid-13-selectivity-0,1.72e+05,0.999,99.7,0,0.32,0,0,0,0,0,0,0,0,0,0.965,0.996,1.67e+05,1.93,48.3,0.969,0.91,91.8,0.00055,0.511,37,0.000222,1.94,48.4,32,2.16e+04,47.3,1.8044650538
eyes-1-pyramid-13-selectivity-0,2.42e+05,1.01,95.3,0,4.21,0,0,0,0,0,0,0,0,0,1.02,0.965,2.54e+05,2.03,50.8,1.05,0.868,168,0.000659,0.598,49.4,0.000194,2.1,52.6,54.9,3.13e+04,59.8,2.65876924131
eyes-1-pyramid-13-selectivity-0,7.13e+04,1.04,54.2,0,25.3,0,0,0,0,0,0,0,0,0,0.641,0.563,8.12e+04,1.28,32,1.14,0.954,32.9,0.000405,0.644,11.1,0.000136,2.28,56.9,9.22,1.58e+04,18.4,1.41747397549
eyes-1-pyramid-13-selectivity-0,2.25e+05,1.05,99.8,0,0.234,0,0,0,0,0,0,0,0,0,1.17,1.04,2.52e+05,2.33,58.3,1.12,0.894,111,0.000439,0.632,30.1,0.00012,2.24,55.9,33.2,2.7e+04,42.4,2.26332356603
eyes-1-pyramid-13-selectivity-0,1.64e+05,1.02,100,0,0.000256,0,0,0,0,0,0,0,0,0,1.12,1.02,1.8e+05,2.24,56,1.1,0.948,39.9,0.000222,0.353,22.1,0.000123,2.2,55,16.4,2.01e+04,37,1.70399913073
eyes-1-pyramid-13-selectivity-0,1.69e+05,1.03,99.2,0,0.583,0,0,0,0,0,0,0,0,0,0.853,1.02,1.41e+05,1.71,42.7,0.836,0.892,126,0.000889,0.536,41.4,0.000293,1.67,41.8,42.6,2.07e+04,51.3,1.7478221878
eyes-1-pyramid-13-selectivity-0,1.7e+05,1.01,100,0,0.00024,0,0,0,0,0,0,0,0,0,0.89,1.01,1.5e+05,1.78,44.5,0.882,0.904,108,0.00072,0.543,36.9,0.000246,1.76,44.1,36,2.11e+04,46.7,1.81445300624
eyes-1-pyramid-13-selectivity-0,1.6e+05,0.986,100,0,0.000472,0,0,0,0,0,0,0,0,0,1.19,0.986,1.93e+05,2.38,59.5,1.21,0.972,20.4,0.000105,0.545,7.87,4.07e-05,2.42,60.4,9.58,2.03e+04,17.5,1.69808950069
eyes-1-pyramid-13-selectivity-0,1.03e+05,1.05,73.6,0,17.8,0,0,0,0,0,0,0,0,0,0.731,0.769,9.78e+04,1.46,36.5,0.95,0.925,62.4,0.000638,0.604,23.1,0.000236,1.9,47.5,18.4,1.67e+04,37.7,1.46254128596
eyes-1-pyramid-13-selectivity-0,2.54e+05,1.01,97.9,0,1.78,0,0,0,0,0,0,0,0,0,1.06,0.986,2.73e+05,2.12,53.1,1.08,0.894,110,0.000404,0.525,42.8,0.000156,2.15,53.8,38.8,3.22e+04,64.6,2.72777548241
eyes-1-pyramid-13-selectivity-0,1.96e+05,1,91.7,0,7.16,0,0,0,0,0,0,0,0,0,1.17,0.917,2.5e+05,2.34,58.5,1.28,0.97,22,8.83e-05,0.483,11,4.4e-05,2.55,63.8,11.1,2.67e+04,24.9,2.27296505487
eyes-1-pyramid-13-selectivity-0,6.65e+04,0.982,59.1,0,26.4,0,0,0,0,0,0,0,0,0,0.639,0.58,7.32e+04,1.28,31.9,1.1,0.97,21.5,0.000294,0.594,7.8,0.000106,2.2,55,8.59,1.43e+04,16.2,1.23282337846
eyes-1-pyramid-13-selectivity-0,1.92e+05,1.02,92.5,0,7.51,0,0,0,0,0,0,0,0,0,1.11,0.942,2.27e+05,2.23,55.7,1.18,0.928,52.8,0.000233,0.478,24.6,0.000108,2.37,59.1,18.4,2.55e+04,45.7,2.17196804603
eyes-1-pyramid-13-selectivity-0,2.53e+05,1.01,100,0,0.00617,0,0,0,0,0,0,0,0,0,1.25,1.01,3.15e+05,2.51,62.7,1.25,0.948,38.6,0.000123,0.514,15.6,4.96e-05,2.49,62.3,14.8,3.14e+04,27.6,2.62699841404
eyes-1-pyramid-13-selectivity-0,2.03e+05,1.02,93,0,7.01,0,0,0,0,0,0,0,0,0,1.09,0.947,2.34e+05,2.18,54.5,1.15,0.907,74.7,0.000319,0.531,31,0.000132,2.3,57.6,20.9,2.68e+04,47.9,2.26280796788
eyes-1-pyramid-13-selectivity-0,1.62e+05,0.994,91.1,0,8.92,0,0,0,0,0,0,0,0,0,1.13,0.905,2.03e+05,2.27,56.7,1.25,0.927,62.2,0.000307,0.633,22.3,0.00011,2.51,62.7,15.3,2.23e+04,26,1.90510379896
eyes-1-pyramid-13-selectivity-0,3.42e+05,1.03,100,0,0.0247,0,0,0,0,0,0,0,0,0,0.891,1.03,2.95e+05,1.78,44.5,0.863,0.846,256,0.000869,0.532,83.7,0.000284,1.73,43.2,89.9,4.14e+04,108,3.46580581223
eyes-1-pyramid-13-selectivity-0,2.36e+05,1.01,82.5,0,14.2,0,0,0,0,0,0,0,0,0,0.709,0.832,2.01e+05,1.42,35.5,0.853,0.878,169,0.000839,0.481,65.8,0.000327,1.71,42.6,62.5,3.55e+04,90.2,2.9946162932
eyes-1-pyramid-13-selectivity-0,1.9e+05,1.05,98.1,0,1.48,0,0,0,0,0,0,0,0,0,1.16,1.02,2.16e+05,2.32,58.1,1.13,0.935,60.9,0.000282,0.557,21,9.74e-05,2.27,56.7,21.8,2.32e+04,34.6,1.98120017025
eyes-1-pyramid-13-selectivity-0,1.82e+05,1.04,92.7,0,7.28,0,0,0,0,0,0,0,0,0,1.14,0.965,2.15e+05,2.27,56.8,1.18,0.917,80.5,0.000375,0.588,24.7,0.000115,2.35,58.9,29.1,2.36e+04,36.9,1.99941442079
eyes-1-pyramid-13-selectivity-0,2.02e+05,1.02,93.2,0,6.85,0,0,0,0,0,0,0,0,0,1.1,0.949,2.35e+05,2.21,55.2,1.16,0.916,68.7,0.000293,0.489,31.6,0.000135,2.33,58.2,22.4,2.66e+04,48.4,2.23602185704
eyes-1-pyramid-13-selectivity-0,1.64e+05,1.02,96.9,0,3.1,0,0,0,0,0,0,0,0,0,1.19,0.993,1.98e+05,2.39,59.6,1.2,0.938,48.9,0.000248,0.544,18.4,9.34e-05,2.4,60.1,17.2,2.07e+04,25.8,1.73953344759
eyes-1-pyramid-13-selectivity-0,1.51e+05,0.845,98,0,1.98,0,0,0,0,0,0,0,0,0,1.01,0.828,1.84e+05,2.02,50.4,1.22,0.972,20.3,0.00011,0.552,8.33,4.52e-05,2.43,60.9,9.61,2.28e+04,17.8,1.94825294006
eyes-1-pyramid-13-selectivity-0,1.66e+05,1.05,100,0,0.00214,0,0,0,0,0,0,0,0,0,1.15,1.05,1.82e+05,2.3,57.4,1.1,0.942,44.1,0.000242,0.443,22,0.00012,2.2,54.9,15.4,1.99e+04,36.9,1.73794355003
eyes-1-pyramid-13-selectivity-2,7.24e+05,1.01,93.8,0,5.51,0,0,0,0,0,0,0,0,0,0.831,0.945,6.37e+05,1.66,41.5,0.879,0.938,497,0.00078,0.607,140,0.00022,1.76,44,183,9.58e+04,190,1.98940345596
eyes-1-pyramid-13-selectivity-2,9.2e+05,1.02,94.5,0,5.05,0,0,0,0,0,0,0,0,0,1.01,0.964,9.63e+05,2.02,50.4,1.05,0.924,582,0.000604,0.657,166,0.000172,2.09,52.4,151,1.19e+05,188,2.49998624737
eyes-1-pyramid-13-selectivity-2,8.75e+05,0.982,95.4,0,4.24,0,0,0,0,0,0,0,0,0,0.864,0.936,8.07e+05,1.73,43.2,0.923,0.945,377,0.000466,0.455,183,0.000226,1.85,46.2,138,1.17e+05,295,2.42456957493
eyes-1-pyramid-13-selectivity-2,4.1e+05,1.03,80.6,0,14.2,0,0,0,0,0,0,0,0,0,0.798,0.826,3.96e+05,1.6,39.9,0.966,0.978,137,0.000346,0.577,51.2,0.000129,1.93,48.3,52.4,6.2e+04,78.7,1.29494400682
eyes-1-pyramid-13-selectivity-2,8.15e+05,1.04,100,0,0.00705,0,0,0,0,0,0,0,0,0,1.23,1.04,9.65e+05,2.47,61.7,1.18,0.965,208,0.000216,0.806,39.8,4.12e-05,2.37,59.2,44,9.77e+04,78,2.0172661708
eyes-1-pyramid-13-selectivity-2,7.03e+05,1.01,93.9,0,5.49,0,0,0,0,0,0,0,0,0,0.753,0.945,5.6e+05,1.51,37.7,0.797,0.944,393,0.000702,0.523,163,0.000292,1.59,39.8,131,9.3e+04,248,1.93382939783
eyes-1-pyramid-13-selectivity-2,8.16e+05,0.975,95.9,0,3.69,0,0,0,0,0,0,0,0,0,1.09,0.935,9.51e+05,2.18,54.5,1.17,0.959,255,0.000268,0.679,80,8.41e-05,2.33,58.3,64.1,1.09e+05,114,2.26702488252
eyes-1-pyramid-13-selectivity-2,8.13e+05,0.987,100,0,0.0036,0,0,0,0,0,0,0,0,0,1.06,0.987,8.73e+05,2.12,53,1.07,0.947,327,0.000375,0.695,93.7,0.000107,2.15,53.7,71.9,1.03e+05,159,2.13858757498
eyes-1-pyramid-13-selectivity-2,8.02e+05,1.03,100,0,0.00846,0,0,0,0,0,0,0,0,0,1.23,1.03,9.57e+05,2.46,61.6,1.19,0.986,81.4,8.51e-05,0.587,31.7,3.32e-05,2.38,59.6,38.6,9.71e+04,64.1,2.01957753922
eyes-1-pyramid-13-selectivity-2,8.48e+05,1.01,97.1,0,2.73,0,0,0,0,0,0,0,0,0,0.9,0.977,7.8e+05,1.8,45,0.92,0.918,614,0.000787,0.683,167,0.000214,1.84,46,169,1.08e+05,239,2.25042192405
eyes-1-pyramid-13-selectivity-2,8.56e+05,1.01,97.9,0,2.06,0,0,0,0,0,0,0,0,0,0.884,0.99,7.64e+05,1.77,44.2,0.893,0.93,553,0.000724,0.592,181,0.000237,1.79,44.6,164,1.08e+05,234,2.25337138592
eyes-1-pyramid-13-selectivity-2,4.88e+05,0.963,82.9,0,13.4,0,0,0,0,0,0,0,0,0,0.733,0.798,4.48e+05,1.47,36.6,0.918,0.948,329,0.000735,0.724,85.2,0.00019,1.84,45.9,72.5,7.64e+04,141,1.57615885184
eyes-1-pyramid-13-selectivity-2,8e+05,1.01,100,0,0.00401,0,0,0,0,0,0,0,0,0,1.06,1.01,8.39e+05,2.12,53,1.05,0.968,202,0.000241,0.44,104,0.000124,2.1,52.5,79.4,9.9e+04,160,2.04544070118
eyes-1-pyramid-13-selectivity-2,1.12e+06,0.999,96.2,0,3.77,0,0,0,0,0,0,0,0,0,1.16,0.961,1.35e+06,2.33,58.2,1.21,0.966,216,0.00016,0.556,90.1,6.67e-05,2.42,60.5,84.8,1.45e+05,157,2.99955717956
eyes-1-pyramid-13-selectivity-2,8.19e+05,1.01,100,0,0.00217,0,0,0,0,0,0,0,0,0,1.04,1.01,8.46e+05,2.08,52.1,1.03,0.957,290,0.000343,0.539,122,0.000144,2.06,51.6,96.9,1.01e+05,168,2.09685193856
eyes-1-pyramid-13-selectivity-2,8.11e+05,1.01,99.6,0,0.346,0,0,0,0,0,0,0,0,0,1.1,1.01,8.91e+05,2.21,55.2,1.1,0.961,263,0.000295,0.641,79.1,8.88e-05,2.2,54.9,85.8,1.01e+05,125,2.08423076391
eyes-1-pyramid-13-selectivity-2,7.96e+05,0.986,97.9,0,2.02,0,0,0,0,0,0,0,0,0,1.06,0.965,8.74e+05,2.12,52.9,1.1,0.96,271,0.00031,0.576,93.1,0.000107,2.19,54.8,97.2,1.03e+05,134,2.13274137823
eyes-1-pyramid-13-selectivity-2,8.25e+05,1.02,100,0,0.008,0,0,0,0,0,0,0,0,0,1.13,1.02,9.18e+05,2.26,56.5,1.11,0.961,244,0.000266,0.538,106,0.000116,2.23,55.6,72,1.01e+05,131,2.09995902599
eyes-1-pyramid-13-selectivity-2,7.67e+05,1.02,99.5,0,0.499,0,0,0,0,0,0,0,0,0,1.2,1.02,9.06e+05,2.41,60.2,1.18,0.986,81.1,8.94e-05,0.549,34.1,3.76e-05,2.36,59.1,39.8,9.42e+04,73.9,1.94813059519
eyes-1-pyramid-13-selectivity-2,7.86e+05,0.979,99.9,0,0.119,0,0,0,0,0,0,0,0,0,0.95,0.978,7.63e+05,1.9,47.5,0.972,0.954,317,0.000415,0.515,139,0.000182,1.94,48.6,113,1e+05,192,2.08298539441
eyes-1-pyramid-13-selectivity-2,8.22e+05,0.99,100,0,0.00172,0,0,0,0,0,0,0,0,0,1.08,0.99,8.97e+05,2.16,54,1.09,0.959,286,0.000319,0.603,87.3,9.74e-05,2.18,54.5,101,1.04e+05,123,2.15140194483
eyes-1-pyramid-13-selectivity-2,1.04e+06,0.992,97.4,0,2.58,0,0,0,0,0,0,0,0,0,1.09,0.966,1.17e+06,2.17,54.3,1.12,0.934,411,0.000351,0.647,135,0.000115,2.25,56.2,99,1.35e+05,223,2.78341994682
eyes-1-pyramid-13-selectivity-2,8.14e+05,0.999,99.6,0,0.44,0,0,0,0,0,0,0,0,0,0.938,0.995,7.67e+05,1.88,46.9,0.942,0.945,400,0.000521,0.547,152,0.000199,1.88,47.1,146,1.02e+05,205,2.11792655031
eyes-1-pyramid-13-selectivity-2,9.77e+05,1.03,98.4,0,1.55,0,0,0,0,0,0,0,0,0,1.11,1.02,1.07e+06,2.23,55.7,1.1,0.963,230,0.000215,0.477,108,0.000101,2.19,54.8,88.8,1.2e+05,206,2.48151895826
eyes-1-pyramid-13-selectivity-2,8.9e+05,1.01,97.8,0,1.97,0,0,0,0,0,0,0,0,0,0.769,0.987,6.94e+05,1.54,38.5,0.78,0.917,697,0.001,0.607,213,0.000308,1.56,39,215,1.13e+05,269,2.33469455274
eyes-1-pyramid-13-selectivity-2,8.88e+05,0.972,98.8,0,1.18,0,0,0,0,0,0,0,0,0,1.02,0.961,9.4e+05,2.03,50.9,1.06,0.941,387,0.000411,0.656,124,0.000132,2.12,52.9,98.2,1.16e+05,193,2.3975246327
eyes-1-pyramid-13-selectivity-2,9.78e+05,1.03,97.2,0,2.79,0,0,0,0,0,0,0,0,0,1.21,0.997,1.19e+06,2.43,60.7,1.22,0.979,124,0.000104,0.485,59.1,4.97e-05,2.44,60.9,63.7,1.23e+05,119,2.54117301273
eyes-1-pyramid-13-selectivity-2,9.19e+05,0.989,97.9,0,2.04,0,0,0,0,0,0,0,0,0,1.05,0.968,9.95e+05,2.1,52.4,1.08,0.959,268,0.00027,0.512,118,0.000119,2.17,54.2,99.5,1.19e+05,198,2.4470449805
eyes-1-pyramid-13-selectivity-2,7.94e+05,1.01,100,0,0.00381,0,0,0,0,0,0,0,0,0,1.16,1.01,9.09e+05,2.31,57.8,1.15,0.969,195,0.000215,0.655,58.9,6.48e-05,2.29,57.3,64.2,9.82e+04,93.3,2.04205533118
eyes-1-pyramid-13-selectivity-2,8.49e+05,1.03,99.6,0,0.444,0,0,0,0,0,0,0,0,0,1.12,1.03,9.26e+05,2.24,56.1,1.09,0.948,357,0.000385,0.715,84.9,9.17e-05,2.18,54.5,96.2,1.03e+05,131,2.13562706574
eyes-1-pyramid-22-selectivity-1,8.23e+05,1.02,100,0,0.0046,0,0,0,0,0,0,0,0,0,1.09,1.02,8.76e+05,2.17,54.3,1.06,0.95,298,0.00034,0.589,113,0.000129,2.13,53.2,83.6,1.01e+05,168,2.25933765963
eyes-1-pyramid-22-selectivity-1,7.26e+05,1.01,100,0,0.00366,0,0,0,0,0,0,0,0,0,1.14,1.01,8.16e+05,2.28,56.9,1.12,0.951,295,0.000361,0.769,62.9,7.7e-05,2.25,56.2,60.1,8.97e+04,87.1,2.0246828353
eyes-1-pyramid-22-selectivity-1,7.75e+05,1,100,0,0.00349,0,0,0,0,0,0,0,0,0,1.04,1,8.02e+05,2.08,51.9,1.03,0.947,334,0.000417,0.598,123,0.000154,2.07,51.7,96.7,9.65e+04,159,2.16843222371
eyes-1-pyramid-22-selectivity-1,7.19e+05,1.01,100,0,0.00237,0,0,0,0,0,0,0,0,0,1.09,1.01,7.8e+05,2.18,54.6,1.08,0.959,262,0.000336,0.635,73.5,9.42e-05,2.17,54.2,89.4,8.93e+04,105,2.01879147791
eyes-1-pyramid-22-selectivity-1,7.75e+05,0.992,95.2,0,4.51,0,0,0,0,0,0,0,0,0,1.12,0.944,9.21e+05,2.24,56.1,1.19,0.958,241,0.000262,0.687,73.4,7.97e-05,2.38,59.4,59.6,1.03e+05,109,2.30719285464
eyes-1-pyramid-22-selectivity-1,6.47e+05,1.01,92.9,0,6.28,0,0,0,0,0,0,0,0,0,0.826,0.942,5.67e+05,1.65,41.3,0.877,0.942,423,0.000746,0.603,123,0.000217,1.75,43.9,151,8.58e+04,167,1.9334706807
eyes-1-pyramid-22-selectivity-1,7.22e+05,1.01,100,0,0.0188,0,0,0,0,0,0,0,0,0,1.19,1.01,8.47e+05,2.37,59.3,1.17,0.965,193,0.000228,0.832,32.1,3.78e-05,2.35,58.6,38.4,8.93e+04,68.7,2.00557134876
eyes-1-pyramid-22-selectivity-1,7.58e+05,1.03,99.3,0,0.657,0,0,0,0,0,0,0,0,0,0.978,1.02,7.23e+05,1.96,48.9,0.954,0.95,337,0.000467,0.532,136,0.000188,1.91,47.7,123,9.24e+04,186,2.09811663069
eyes-1-pyramid-22-selectivity-1,7.38e+05,1.01,99.6,0,0.414,0,0,0,0,0,0,0,0,0,0.974,1,7.17e+05,1.95,48.7,0.971,0.951,313,0.000437,0.518,134,0.000187,1.94,48.6,106,9.2e+04,179,2.07250113115
eyes-1-pyramid-22-selectivity-1,7.31e+05,1.01,100,0,0.00499,0,0,0,0,0,0,0,0,0,1.19,1.01,8.68e+05,2.39,59.7,1.19,0.986,77.4,8.92e-05,0.562,32.5,3.74e-05,2.37,59.3,36.6,9.09e+04,62.6,2.06039851941
eyes-1-pyramid-22-selectivity-1,7.3e+05,1.01,99.2,0,0.814,0,0,0,0,0,0,0,0,0,1.19,1.01,8.61e+05,2.37,59.3,1.18,0.985,82.1,9.54e-05,0.537,35.7,4.14e-05,2.36,59,40.2,9.08e+04,73.9,2.04180154385
eyes-1-pyramid-22-selectivity-1,7.61e+05,0.978,97.6,0,2.29,0,0,0,0,0,0,0,0,0,0.851,0.954,6.79e+05,1.7,42.6,0.892,0.93,506,0.000745,0.618,155,0.000229,1.78,44.6,153,9.96e+04,205,2.25348418419
eyes-1-pyramid-22-selectivity-1,8.7e+05,1.01,98,0,1.98,0,0,0,0,0,0,0,0,0,1.19,0.987,1.05e+06,2.37,59.3,1.2,0.976,137,0.000131,0.588,52.3,5e-05,2.4,60.1,55.3,1.1e+05,106,2.48398908151
eyes-1-pyramid-22-selectivity-1,7.79e+05,1.04,99.3,0,0.702,0,0,0,0,0,0,0,0,0,1.13,1.03,8.55e+05,2.27,56.7,1.1,0.947,340,0.000397,0.726,79.2,9.26e-05,2.2,54.9,93.4,9.43e+04,120,2.11982633629
eyes-1-pyramid-22-selectivity-1,7.49e+05,1.01,99.1,0,0.93,0,0,0,0,0,0,0,0,0,1.13,0.997,8.52e+05,2.27,56.7,1.14,0.969,186,0.000219,0.617,67.1,7.88e-05,2.27,56.9,62.4,9.39e+04,100,2.12469135204
eyes-1-pyramid-22-selectivity-1,7.19e+05,1.01,100,0,0.0121,0,0,0,0,0,0,0,0,0,1.11,1.01,7.91e+05,2.21,55.4,1.1,0.953,270,0.000342,0.657,88.5,0.000112,2.2,55,59.2,8.93e+04,113,2.0101795669
eyes-1-pyramid-22-selectivity-1,8.94e+05,1.01,98.4,0,1.63,0,0,0,0,0,0,0,0,0,1.09,0.996,9.74e+05,2.17,54.3,1.09,0.936,373,0.000382,0.711,101,0.000104,2.18,54.5,79.5,1.12e+05,188,2.51791850678
